Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
210,274,4,2015-09-17,1.0,1,0,0,b,b,3640.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
211,275,4,2015-09-17,1.0,1,0,0,d,a,300.0,5.0,2014.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
212,277,4,2015-09-17,1.0,1,0,0,d,c,7840.0,7.2247043363994745,2008.6688567674114,1,31.0,2009.0,"Feb,May,Aug,Nov"
213,278,4,2015-09-17,1.0,1,0,0,a,c,9260.0,2.0,2010.0,0,0.0,0.0,0
214,279,4,2015-09-17,1.0,1,0,0,d,c,2320.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
215,280,4,2015-09-17,1.0,1,0,0,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
216,281,4,2015-09-17,1.0,1,0,0,d,c,6970.0,9.0,2011.0,0,0.0,0.0,0
217,283,4,2015-09-17,1.0,1,0,0,a,a,2260.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
218,284,4,2015-09-17,1.0,1,0,0,d,a,1290.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
219,285,4,2015-09-17,1.0,1,0,0,a,a,2410.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
220,287,4,2015-09-17,1.0,1,0,0,c,a,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
221,288,4,2015-09-17,1.0,1,0,0,d,a,800.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
222,289,4,2015-09-17,1.0,1,0,0,d,a,6540.0,12.0,2007.0,0,0.0,0.0,0
223,290,4,2015-09-17,1.0,1,0,0,a,a,4150.0,5.0,2001.0,0,0.0,0.0,0
224,294,4,2015-09-17,1.0,1,0,0,a,a,3150.0,5.0,2005.0,0,0.0,0.0,0
225,295,4,2015-09-17,1.0,1,0,0,a,a,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
226,296,4,2015-09-17,1.0,1,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
227,297,4,2015-09-17,1.0,1,0,0,a,a,2300.0,9.0,2010.0,0,0.0,0.0,0
228,298,4,2015-09-17,1.0,1,0,0,d,a,19840.0,7.0,2009.0,0,0.0,0.0,0
229,299,4,2015-09-17,1.0,1,0,0,d,c,38630.0,9.0,2012.0,0,0.0,0.0,0
230,300,4,2015-09-17,1.0,1,0,0,a,c,120.0,4.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
231,301,4,2015-09-17,1.0,1,0,0,a,c,4510.0,3.0,2015.0,0,0.0,0.0,0
232,302,4,2015-09-17,1.0,1,0,0,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
233,303,4,2015-09-17,1.0,1,0,0,a,a,15430.0,11.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
234,304,4,2015-09-17,1.0,1,0,0,a,a,1950.0,7.0,2015.0,0,0.0,0.0,0
235,305,4,2015-09-17,1.0,1,0,0,c,c,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec"
236,306,4,2015-09-17,1.0,1,0,0,a,a,5100.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
237,308,4,2015-09-17,1.0,1,0,0,a,a,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
238,309,4,2015-09-17,1.0,1,0,0,d,a,8740.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Feb,May,Aug,Nov"
239,310,4,2015-09-17,1.0,1,0,0,a,c,2290.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
240,311,4,2015-09-17,1.0,1,0,0,a,c,680.0,7.0,2005.0,0,0.0,0.0,0
241,312,4,2015-09-17,1.0,1,0,0,d,a,11300.0,3.0,2012.0,0,0.0,0.0,0
242,314,4,2015-09-17,1.0,1,0,0,a,a,3560.0,10.0,2001.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
243,315,4,2015-09-17,1.0,1,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,0
244,316,4,2015-09-17,1.0,1,0,0,d,a,9000.0,8.0,2001.0,0,0.0,0.0,0
245,317,4,2015-09-17,1.0,1,0,0,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
246,319,4,2015-09-17,1.0,1,0,0,a,c,570.0,9.0,2012.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
247,320,4,2015-09-17,1.0,1,0,0,a,c,210.0,9.0,2012.0,0,0.0,0.0,0
248,323,4,2015-09-17,1.0,1,0,0,d,c,8400.0,4.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
249,325,4,2015-09-17,1.0,1,0,0,a,c,350.0,3.0,2011.0,1,22.0,2011.0,"Feb,May,Aug,Nov"
250,326,4,2015-09-17,1.0,1,0,0,d,a,10070.0,5.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
251,328,4,2015-09-17,1.0,1,0,0,a,a,3130.0,7.0,2002.0,0,0.0,0.0,0
252,329,4,2015-09-17,1.0,1,0,0,a,a,1310.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
253,330,4,2015-09-17,1.0,1,0,0,a,c,370.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
254,331,4,2015-09-17,1.0,1,0,0,a,c,670.0,7.2247043363994745,2008.6688567674114,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
255,333,4,2015-09-17,1.0,1,0,0,a,c,3720.0,2.0,2010.0,0,0.0,0.0,0
256,334,4,2015-09-17,1.0,1,0,0,d,c,4040.0,8.0,2008.0,1,18.0,2013.0,"Mar,Jun,Sept,Dec"
257,335,4,2015-09-17,1.0,1,0,0,b,a,90.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
258,336,4,2015-09-17,1.0,1,0,0,a,a,190.0,7.0,2014.0,0,0.0,0.0,0
259,337,4,2015-09-17,1.0,1,0,0,d,c,10600.0,7.0,2005.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
260,338,4,2015-09-17,1.0,1,0,0,a,c,1590.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
261,339,4,2015-09-17,1.0,1,0,0,a,c,2280.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
262,340,4,2015-09-17,1.0,1,0,0,a,c,8080.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
263,341,4,2015-09-17,1.0,1,0,0,a,a,190.0,9.0,2011.0,0,0.0,0.0,0
264,342,4,2015-09-17,1.0,1,0,0,d,c,15770.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
265,343,4,2015-09-17,1.0,1,0,0,d,a,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct"
266,344,4,2015-09-17,1.0,1,0,0,a,c,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
267,345,4,2015-09-17,1.0,1,0,0,a,a,120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
268,346,4,2015-09-17,1.0,1,0,0,a,c,8090.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
269,347,4,2015-09-17,1.0,1,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
270,348,4,2015-09-17,1.0,1,0,0,a,a,16490.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
271,350,4,2015-09-17,1.0,1,0,0,d,a,8880.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
272,351,4,2015-09-17,1.0,1,0,0,a,a,5290.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
273,352,4,2015-09-17,1.0,1,0,0,d,c,6360.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
274,353,4,2015-09-17,1.0,1,0,0,b,b,900.0,7.2247043363994745,2008.6688567674114,1,14.0,2013.0,"Feb,May,Aug,Nov"
275,354,4,2015-09-17,1.0,1,0,0,d,c,1500.0,10.0,2005.0,0,0.0,0.0,0
276,355,4,2015-09-17,1.0,1,0,0,a,c,9720.0,8.0,2013.0,0,0.0,0.0,0
277,356,4,2015-09-17,1.0,1,0,0,d,c,8970.0,12.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
278,358,4,2015-09-17,1.0,1,0,0,a,a,2890.0,10.0,2003.0,0,0.0,0.0,0
279,359,4,2015-09-17,1.0,1,0,0,d,c,4370.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
280,362,4,2015-09-17,1.0,1,0,0,c,c,340.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
281,364,4,2015-09-17,1.0,1,0,0,a,c,13620.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
282,365,4,2015-09-17,1.0,1,0,0,c,a,2410.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
283,367,4,2015-09-17,1.0,1,0,0,d,c,2640.0,9.0,2012.0,0,0.0,0.0,0
284,368,4,2015-09-17,1.0,1,0,0,d,c,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
285,369,4,2015-09-17,1.0,1,0,0,d,c,5870.0,4.0,2014.0,0,0.0,0.0,0
286,370,4,2015-09-17,1.0,1,0,0,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
287,371,4,2015-09-17,1.0,1,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
288,372,4,2015-09-17,1.0,1,0,0,d,c,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct"
289,373,4,2015-09-17,1.0,1,0,0,d,c,11120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
290,377,4,2015-09-17,1.0,1,0,0,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
291,378,4,2015-09-17,1.0,1,0,0,a,c,2140.0,8.0,2012.0,0,0.0,0.0,0
292,379,4,2015-09-17,1.0,1,0,0,d,a,6630.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
293,380,4,2015-09-17,1.0,1,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
294,383,4,2015-09-17,1.0,1,0,0,a,c,350.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
295,385,4,2015-09-17,1.0,1,0,0,d,a,4580.0,9.0,2007.0,0,0.0,0.0,0
296,386,4,2015-09-17,1.0,1,0,0,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
297,387,4,2015-09-17,1.0,1,0,0,c,a,210.0,7.2247043363994745,2008.6688567674114,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
298,388,4,2015-09-17,1.0,1,0,0,a,a,2260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
299,389,4,2015-09-17,1.0,1,0,0,a,c,6690.0,8.0,2011.0,0,0.0,0.0,0
300,391,4,2015-09-17,1.0,1,0,0,a,a,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
301,392,4,2015-09-17,1.0,1,0,0,a,a,2120.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
302,393,4,2015-09-17,1.0,1,0,0,d,c,4820.0,3.0,2008.0,0,0.0,0.0,0
303,394,4,2015-09-17,1.0,1,0,0,d,a,10850.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
304,395,4,2015-09-17,1.0,1,0,0,a,a,3620.0,2.0,2013.0,0,0.0,0.0,0
305,397,4,2015-09-17,1.0,1,0,0,a,c,130.0,7.2247043363994745,2008.6688567674114,1,27.0,2013.0,"Feb,May,Aug,Nov"
306,398,4,2015-09-17,1.0,1,0,0,c,c,1540.0,7.2247043363994745,2008.6688567674114,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
307,399,4,2015-09-17,1.0,1,0,0,a,a,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
308,403,4,2015-09-17,1.0,1,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,0
309,404,4,2015-09-17,1.0,1,0,0,a,c,1420.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
310,405,4,2015-09-17,1.0,1,0,0,a,a,1080.0,4.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
311,406,4,2015-09-17,1.0,1,0,0,d,c,8240.0,3.0,2001.0,1,10.0,2013.0,"Feb,May,Aug,Nov"
312,407,4,2015-09-17,1.0,1,0,0,a,a,5890.0,10.0,2003.0,1,14.0,2011.0,"Feb,May,Aug,Nov"
313,408,4,2015-09-17,1.0,1,0,0,c,a,1560.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
314,409,4,2015-09-17,1.0,1,0,0,d,c,840.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
315,410,4,2015-09-17,1.0,1,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
316,411,4,2015-09-17,1.0,1,0,0,d,c,8460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
317,412,4,2015-09-17,1.0,1,0,0,d,c,4460.0,7.2247043363994745,2008.6688567674114,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
318,413,4,2015-09-17,1.0,1,0,0,a,c,760.0,9.0,2014.0,0,0.0,0.0,0
319,414,4,2015-09-17,1.0,1,0,0,d,c,6210.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
320,415,4,2015-09-17,1.0,1,0,0,d,c,6910.0,4.0,2005.0,0,0.0,0.0,0
321,416,4,2015-09-17,1.0,1,0,0,a,c,4650.0,6.0,2014.0,0,0.0,0.0,0
322,417,4,2015-09-17,1.0,1,0,0,a,c,840.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
323,418,4,2015-09-17,1.0,1,0,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
324,420,4,2015-09-17,1.0,1,0,0,d,c,250.0,7.2247043363994745,2008.6688567674114,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
325,421,4,2015-09-17,1.0,1,0,0,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
326,422,4,2015-09-17,1.0,1,0,0,a,c,2880.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
327,424,4,2015-09-17,1.0,1,0,0,d,c,1250.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
328,425,4,2015-09-17,1.0,1,0,0,d,c,1460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
329,426,4,2015-09-17,1.0,1,0,0,a,a,250.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
330,427,4,2015-09-17,1.0,1,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
331,428,4,2015-09-17,1.0,1,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
332,429,4,2015-09-17,1.0,1,0,0,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
333,430,4,2015-09-17,1.0,1,0,0,d,c,12870.0,10.0,2008.0,0,0.0,0.0,0
334,431,4,2015-09-17,1.0,1,0,0,d,c,4520.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
335,432,4,2015-09-17,1.0,1,0,0,a,a,810.0,5.0,2013.0,0,0.0,0.0,0
336,433,4,2015-09-17,1.0,1,0,0,a,c,30030.0,11.0,2010.0,0,0.0,0.0,0
337,434,4,2015-09-17,1.0,1,0,0,a,a,13020.0,8.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
338,435,4,2015-09-17,1.0,1,0,0,a,a,910.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
339,440,4,2015-09-17,1.0,1,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
340,441,4,2015-09-17,1.0,1,0,0,d,a,2530.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
341,442,4,2015-09-17,1.0,1,0,0,c,a,500.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
342,445,4,2015-09-17,1.0,1,0,0,a,a,240.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
343,446,4,2015-09-17,1.0,1,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
344,447,4,2015-09-17,1.0,1,0,0,a,c,1510.0,9.0,2013.0,0,0.0,0.0,0
345,448,4,2015-09-17,1.0,1,0,0,a,c,3970.0,9.0,2009.0,0,0.0,0.0,0
346,449,4,2015-09-17,1.0,1,0,0,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
347,450,4,2015-09-17,1.0,1,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
348,451,4,2015-09-17,1.0,1,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
349,452,4,2015-09-17,1.0,1,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
350,453,4,2015-09-17,1.0,1,0,0,a,c,75860.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
351,455,4,2015-09-17,1.0,1,0,0,d,c,7660.0,9.0,2010.0,0,0.0,0.0,0
352,456,4,2015-09-17,1.0,1,0,0,a,c,140.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
353,457,4,2015-09-17,1.0,1,0,0,d,c,13140.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
354,458,4,2015-09-17,1.0,1,0,0,c,a,3390.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
355,459,4,2015-09-17,1.0,1,0,0,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
356,461,4,2015-09-17,1.0,1,0,0,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct"
357,463,4,2015-09-17,1.0,1,0,0,a,a,4160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
358,465,4,2015-09-17,1.0,1,0,0,d,c,10890.0,4.0,2005.0,0,0.0,0.0,0
359,466,4,2015-09-17,1.0,1,0,0,a,c,3110.0,3.0,2003.0,0,0.0,0.0,0
360,467,4,2015-09-17,1.0,1,0,0,a,c,20390.0,4.0,2008.0,0,0.0,0.0,0
361,468,4,2015-09-17,1.0,1,0,0,c,c,5260.0,9.0,2012.0,0,0.0,0.0,0
362,470,4,2015-09-17,1.0,1,0,0,a,c,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
363,471,4,2015-09-17,1.0,1,0,0,d,a,5300.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
364,472,4,2015-09-17,1.0,1,0,0,c,c,5030.0,8.0,2011.0,0,0.0,0.0,0
365,473,4,2015-09-17,1.0,1,0,0,a,a,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
366,475,4,2015-09-17,1.0,1,0,0,a,a,140.0,9.0,2005.0,0,0.0,0.0,0
367,477,4,2015-09-17,1.0,1,0,0,d,a,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
368,481,4,2015-09-17,1.0,1,0,0,c,c,7470.0,7.2247043363994745,2008.6688567674114,1,44.0,2012.0,"Feb,May,Aug,Nov"
369,484,4,2015-09-17,1.0,1,0,0,a,c,14300.0,3.0,2011.0,0,0.0,0.0,0
370,485,4,2015-09-17,1.0,1,0,0,d,c,3270.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
371,486,4,2015-09-17,1.0,1,0,0,a,a,2320.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
372,487,4,2015-09-17,1.0,1,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
373,488,4,2015-09-17,1.0,1,0,0,a,c,2890.0,4.0,2014.0,0,0.0,0.0,0
374,490,4,2015-09-17,1.0,1,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
375,491,4,2015-09-17,1.0,1,0,0,d,c,4680.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
376,492,4,2015-09-17,1.0,1,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
377,493,4,2015-09-17,1.0,1,0,0,d,c,1150.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
378,495,4,2015-09-17,1.0,1,0,0,d,a,5470.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
379,497,4,2015-09-17,1.0,1,0,0,a,c,1610.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
380,498,4,2015-09-17,1.0,1,0,0,a,a,990.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
381,499,4,2015-09-17,1.0,1,0,0,c,c,450.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
382,500,4,2015-09-17,1.0,1,0,0,d,c,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
383,501,4,2015-09-17,1.0,1,0,0,a,c,1620.0,9.0,2006.0,0,0.0,0.0,0
384,502,4,2015-09-17,1.0,1,0,0,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
385,504,4,2015-09-17,1.0,1,0,0,c,c,820.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
386,505,4,2015-09-17,1.0,1,0,0,a,a,350.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
387,506,4,2015-09-17,1.0,1,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
388,507,4,2015-09-17,1.0,1,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
389,508,4,2015-09-17,1.0,1,0,0,a,c,1280.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
390,509,4,2015-09-17,1.0,1,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
391,510,4,2015-09-17,1.0,1,0,0,a,c,8260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
392,511,4,2015-09-17,1.0,1,0,0,a,a,2060.0,9.0,2009.0,0,0.0,0.0,0
393,512,4,2015-09-17,1.0,1,0,0,b,b,590.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Mar,Jun,Sept,Dec"
394,514,4,2015-09-17,1.0,1,0,0,c,c,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
395,515,4,2015-09-17,1.0,1,0,0,d,c,11260.0,7.2247043363994745,2008.6688567674114,1,9.0,2011.0,"Feb,May,Aug,Nov"
396,516,4,2015-09-17,1.0,1,0,0,a,c,20.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
397,517,4,2015-09-17,1.0,1,0,0,a,c,22490.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
398,518,4,2015-09-17,1.0,1,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
399,519,4,2015-09-17,1.0,1,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
400,520,4,2015-09-17,1.0,1,0,0,a,c,6900.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
401,521,4,2015-09-17,1.0,1,0,0,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
402,522,4,2015-09-17,1.0,1,0,0,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
403,524,4,2015-09-17,1.0,1,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,0
404,527,4,2015-09-17,1.0,1,0,0,d,c,5830.0,4.0,2008.0,0,0.0,0.0,0
405,528,4,2015-09-17,1.0,1,0,0,a,c,20620.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
406,529,4,2015-09-17,1.0,1,0,0,d,c,12920.0,9.0,2012.0,0,0.0,0.0,0
407,530,4,2015-09-17,1.0,1,0,0,a,c,18160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
408,531,4,2015-09-17,1.0,1,0,0,a,c,4030.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
409,532,4,2015-09-17,1.0,1,0,0,a,c,1070.0,8.0,2010.0,0,0.0,0.0,0
410,533,4,2015-09-17,1.0,1,0,0,a,c,5950.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
411,534,4,2015-09-17,1.0,1,0,0,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
412,535,4,2015-09-17,1.0,1,0,0,a,a,3570.0,4.0,2007.0,0,0.0,0.0,0
413,536,4,2015-09-17,1.0,1,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
414,537,4,2015-09-17,1.0,1,0,0,a,a,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
415,538,4,2015-09-17,1.0,1,0,0,a,a,990.0,2.0,2010.0,0,0.0,0.0,0
416,539,4,2015-09-17,1.0,1,0,0,a,a,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
417,540,4,2015-09-17,1.0,1,0,0,d,c,810.0,7.2247043363994745,2008.6688567674114,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
418,541,4,2015-09-17,1.0,1,0,0,a,c,650.0,7.0,1990.0,0,0.0,0.0,0
419,542,4,2015-09-17,1.0,1,0,0,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
